File,aid,Date,0,1,2,3
BRDF_Albedo_Band_Mandatory_Quality_nir_2018234_aid0001,aid0001,2018-08-22,22401,486616,59.0,99654
BRDF_Albedo_Band_Mandatory_Quality_nir_2018235_aid0001,aid0001,2018-08-23,19119,484014,64.0,98711
BRDF_Albedo_Band_Mandatory_Quality_nir_2018236_aid0001,aid0001,2018-08-24,16577,478278,40.0,102377
BRDF_Albedo_Band_Mandatory_Quality_nir_2018237_aid0001,aid0001,2018-08-25,15344,486754,33.0,107954
BRDF_Albedo_Band_Mandatory_Quality_nir_2018238_aid0001,aid0001,2018-08-26,9649,459198,29.0,127371
BRDF_Albedo_Band_Mandatory_Quality_nir_2018239_aid0001,aid0001,2018-08-27,6900,438006,26.0,126634
BRDF_Albedo_Band_Mandatory_Quality_nir_2018240_aid0001,aid0001,2018-08-28,5678,421180,16.0,127265
BRDF_Albedo_Band_Mandatory_Quality_nir_2018241_aid0001,aid0001,2018-08-29,5054,388901,10.0,140981
BRDF_Albedo_Band_Mandatory_Quality_nir_2018242_aid0001,aid0001,2018-08-30,2931,386650,38.0,154117
BRDF_Albedo_Band_Mandatory_Quality_nir_2018243_aid0001,aid0001,2018-08-31,4119,391346,40.0,152283
BRDF_Albedo_Band_Mandatory_Quality_nir_2018244_aid0001,aid0001,2018-09-01,4718,383309,64.0,150251
BRDF_Albedo_Band_Mandatory_Quality_nir_2018245_aid0001,aid0001,2018-09-02,5373,399634,112.0,144962
BRDF_Albedo_Band_Mandatory_Quality_nir_2018246_aid0001,aid0001,2018-09-03,5949,406857,102.0,138362
BRDF_Albedo_Band_Mandatory_Quality_nir_2018247_aid0001,aid0001,2018-09-04,5422,400148,131.0,137855
BRDF_Albedo_Band_Mandatory_Quality_nir_2018248_aid0001,aid0001,2018-09-05,6083,400349,113.0,130949
BRDF_Albedo_Band_Mandatory_Quality_nir_2018249_aid0001,aid0001,2018-09-06,6096,413106,112.0,135241
BRDF_Albedo_Band_Mandatory_Quality_nir_2018250_aid0001,aid0001,2018-09-07,8331,472892,76.0,104742
BRDF_Albedo_Band_Mandatory_Quality_nir_2018251_aid0001,aid0001,2018-09-08,15002,506838,87.0,94289
BRDF_Albedo_Band_Mandatory_Quality_nir_2018252_aid0001,aid0001,2018-09-09,26927,535980,46.0,71207
BRDF_Albedo_Band_Mandatory_Quality_nir_2018253_aid0001,aid0001,2018-09-10,24866,531133,41.0,71399
BRDF_Albedo_Band_Mandatory_Quality_nir_2018254_aid0001,aid0001,2018-09-11,32039,558650,63.0,56557
BRDF_Albedo_Band_Mandatory_Quality_nir_2018255_aid0001,aid0001,2018-09-12,50563,563313,68.0,49125
BRDF_Albedo_Band_Mandatory_Quality_nir_2018256_aid0001,aid0001,2018-09-13,85462,553165,56.0,35975
BRDF_Albedo_Band_Mandatory_Quality_nir_2018257_aid0001,aid0001,2018-09-14,102906,542729,44.0,31820
BRDF_Albedo_Band_Mandatory_Quality_nir_2018258_aid0001,aid0001,2018-09-15,113032,533604,55.0,32688
BRDF_Albedo_Band_Mandatory_Quality_nir_2018259_aid0001,aid0001,2018-09-16,119209,532011,70.0,30195
BRDF_Albedo_Band_Mandatory_Quality_nir_2018260_aid0001,aid0001,2018-09-17,121926,529998,66.0,30835
BRDF_Albedo_Band_Mandatory_Quality_nir_2018261_aid0001,aid0001,2018-09-18,122802,535598,62.0,28412
BRDF_Albedo_Band_Mandatory_Quality_nir_2018262_aid0001,aid0001,2018-09-19,141597,518985,98.0,28041
BRDF_Albedo_Band_Mandatory_Quality_nir_2018263_aid0001,aid0001,2018-09-20,164467,506000,138.0,22463
BRDF_Albedo_Band_Mandatory_Quality_nir_2018264_aid0001,aid0001,2018-09-21,167769,503001,170.0,21237
BRDF_Albedo_Band_Mandatory_Quality_nir_2018265_aid0001,aid0001,2018-09-22,200552,476377,203.0,17970
BRDF_Albedo_Band_Mandatory_Quality_nir_2018266_aid0001,aid0001,2018-09-23,193789,485059,198.0,16713
BRDF_Albedo_Band_Mandatory_Quality_nir_2018267_aid0001,aid0001,2018-09-24,157080,513034,185.0,20904
BRDF_Albedo_Band_Mandatory_Quality_nir_2018268_aid0001,aid0001,2018-09-25,124077,542353,220.0,24603
BRDF_Albedo_Band_Mandatory_Quality_nir_2018269_aid0001,aid0001,2018-09-26,133020,533635,172.0,24394
BRDF_Albedo_Band_Mandatory_Quality_nir_2018270_aid0001,aid0001,2018-09-27,146403,525719,169.0,22266
BRDF_Albedo_Band_Mandatory_Quality_nir_2018271_aid0001,aid0001,2018-09-28,147319,522036,242.0,23283
BRDF_Albedo_Band_Mandatory_Quality_nir_2018272_aid0001,aid0001,2018-09-29,134292,532130,262.0,26242
BRDF_Albedo_Band_Mandatory_Quality_nir_2018273_aid0001,aid0001,2018-09-30,135516,527301,256.0,27129
BRDF_Albedo_Band_Mandatory_Quality_nir_2018274_aid0001,aid0001,2018-10-01,119427,539196,217.0,30006
BRDF_Albedo_Band_Mandatory_Quality_nir_2018275_aid0001,aid0001,2018-10-02,97061,553876,225.0,35905
BRDF_Albedo_Band_Mandatory_Quality_nir_2018276_aid0001,aid0001,2018-10-03,83584,556749,144.0,40946
BRDF_Albedo_Band_Mandatory_Quality_nir_2018277_aid0001,aid0001,2018-10-04,97910,539352,145.0,44979
BRDF_Albedo_Band_Mandatory_Quality_nir_2018278_aid0001,aid0001,2018-10-05,145198,499428,74.0,41472
BRDF_Albedo_Band_Mandatory_Quality_nir_2018279_aid0001,aid0001,2018-10-06,208612,460731,51.0,23693
BRDF_Albedo_Band_Mandatory_Quality_nir_2018280_aid0001,aid0001,2018-10-07,231995,432891,85.0,27137
BRDF_Albedo_Band_Mandatory_Quality_nir_2018281_aid0001,aid0001,2018-10-08,226973,435115,47.0,28522
BRDF_Albedo_Band_Mandatory_Quality_nir_2018282_aid0001,aid0001,2018-10-09,248483,416944,40.0,26823
BRDF_Albedo_Band_Mandatory_Quality_nir_2018283_aid0001,aid0001,2018-10-10,292384,378860,111.0,22011
BRDF_Albedo_Band_Mandatory_Quality_nir_2018284_aid0001,aid0001,2018-10-11,311801,366519,109.0,17215
BRDF_Albedo_Band_Mandatory_Quality_nir_2018285_aid0001,aid0001,2018-10-12,306925,370957,100.0,17742
BRDF_Albedo_Band_Mandatory_Quality_nir_2018286_aid0001,aid0001,2018-10-13,320734,365850,71.0,11815
BRDF_Albedo_Band_Mandatory_Quality_nir_2018287_aid0001,aid0001,2018-10-14,350386,339778,42.0,10526
BRDF_Albedo_Band_Mandatory_Quality_nir_2018288_aid0001,aid0001,2018-10-15,356844,331432,37.0,11199
BRDF_Albedo_Band_Mandatory_Quality_nir_2018289_aid0001,aid0001,2018-10-16,362330,329696,50.0,9331
BRDF_Albedo_Band_Mandatory_Quality_nir_2018290_aid0001,aid0001,2018-10-17,380369,308576,59.0,10175
BRDF_Albedo_Band_Mandatory_Quality_nir_2018291_aid0001,aid0001,2018-10-18,384942,307134,83.0,8710
BRDF_Albedo_Band_Mandatory_Quality_nir_2018292_aid0001,aid0001,2018-10-19,382561,304063,70.0,11015
BRDF_Albedo_Band_Mandatory_Quality_nir_2018293_aid0001,aid0001,2018-10-20,399479,297814,58.0,5927
BRDF_Albedo_Band_Mandatory_Quality_nir_2018294_aid0001,aid0001,2018-10-21,462434,237056,45.0,5417
BRDF_Albedo_Band_Mandatory_Quality_nir_2018295_aid0001,aid0001,2018-10-22,469622,233663,32.0,3355
BRDF_Albedo_Band_Mandatory_Quality_nir_2018296_aid0001,aid0001,2018-10-23,533986,169913,12.0,3133
BRDF_Albedo_Band_Mandatory_Quality_nir_2018297_aid0001,aid0001,2018-10-24,565665,137583,7.0,3431
BRDF_Albedo_Band_Mandatory_Quality_nir_2018298_aid0001,aid0001,2018-10-25,535571,168446,7.0,3065
BRDF_Albedo_Band_Mandatory_Quality_nir_2018299_aid0001,aid0001,2018-10-26,509653,191629,6.0,3904
BRDF_Albedo_Band_Mandatory_Quality_nir_2018300_aid0001,aid0001,2018-10-27,522893,180066,10.0,3582
BRDF_Albedo_Band_Mandatory_Quality_nir_2018301_aid0001,aid0001,2018-10-28,516013,186853,9.0,3642
BRDF_Albedo_Band_Mandatory_Quality_nir_2018302_aid0001,aid0001,2018-10-29,474813,227730,8.0,3766
BRDF_Albedo_Band_Mandatory_Quality_nir_2018303_aid0001,aid0001,2018-10-30,396924,302824,6.0,4605
BRDF_Albedo_Band_Mandatory_Quality_nir_2018304_aid0001,aid0001,2018-10-31,392135,307855,9.0,4258
BRDF_Albedo_Band_Mandatory_Quality_nir_2018305_aid0001,aid0001,2018-11-01,410497,289894,6.0,4183
BRDF_Albedo_Band_Mandatory_Quality_nir_2018306_aid0001,aid0001,2018-11-02,380389,320017,12.0,4147
BRDF_Albedo_Band_Mandatory_Quality_nir_2018307_aid0001,aid0001,2018-11-03,447168,254472,6.0,3697
BRDF_Albedo_Band_Mandatory_Quality_nir_2018308_aid0001,aid0001,2018-11-04,466914,234227,7.0,4105
BRDF_Albedo_Band_Mandatory_Quality_nir_2018309_aid0001,aid0001,2018-11-05,442279,258821,9.0,4084
BRDF_Albedo_Band_Mandatory_Quality_nir_2018310_aid0001,aid0001,2018-11-06,276012,422468,7.0,5164
BRDF_Albedo_Band_Mandatory_Quality_nir_2018311_aid0001,aid0001,2018-11-07,152870,536645,17.0,9902
BRDF_Albedo_Band_Mandatory_Quality_nir_2018312_aid0001,aid0001,2018-11-08,58888,611519,38.0,24394
BRDF_Albedo_Band_Mandatory_Quality_nir_2018313_aid0001,aid0001,2018-11-09,71988,608588,23.0,14615
BRDF_Albedo_Band_Mandatory_Quality_nir_2018314_aid0001,aid0001,2018-11-10,184411,509903,11.0,6630
BRDF_Albedo_Band_Mandatory_Quality_nir_2018315_aid0001,aid0001,2018-11-11,249820,440413,31.0,9092
BRDF_Albedo_Band_Mandatory_Quality_nir_2018316_aid0001,aid0001,2018-11-12,179098,513837,26.0,7843
BRDF_Albedo_Band_Mandatory_Quality_nir_2018317_aid0001,aid0001,2018-11-13,207051,484514,32.0,8890
BRDF_Albedo_Band_Mandatory_Quality_nir_2018318_aid0001,aid0001,2018-11-14,320943,375897,12.0,5366
BRDF_Albedo_Band_Mandatory_Quality_nir_2018319_aid0001,aid0001,2018-11-15,280570,416335,10.0,5404
BRDF_Albedo_Band_Mandatory_Quality_nir_2018320_aid0001,aid0001,2018-11-16,290836,405852,5.0,5501
BRDF_Albedo_Band_Mandatory_Quality_nir_2018321_aid0001,aid0001,2018-11-17,312890,383383,5.0,5617
BRDF_Albedo_Band_Mandatory_Quality_nir_2018322_aid0001,aid0001,2018-11-18,301772,392872,5.0,5964
BRDF_Albedo_Band_Mandatory_Quality_nir_2018323_aid0001,aid0001,2018-11-19,242579,449783,5.0,5928
BRDF_Albedo_Band_Mandatory_Quality_nir_2018324_aid0001,aid0001,2018-11-20,314575,376925,7.0,5570
BRDF_Albedo_Band_Mandatory_Quality_nir_2018325_aid0001,aid0001,2018-11-21,357618,337541,3.0,4962
BRDF_Albedo_Band_Mandatory_Quality_nir_2018326_aid0001,aid0001,2018-11-22,386688,308997,3.0,4992
BRDF_Albedo_Band_Mandatory_Quality_nir_2018327_aid0001,aid0001,2018-11-23,397359,296706,1.0,5553
BRDF_Albedo_Band_Mandatory_Quality_nir_2018328_aid0001,aid0001,2018-11-24,386774,308389,4.0,5246
BRDF_Albedo_Band_Mandatory_Quality_nir_2018329_aid0001,aid0001,2018-11-25,262089,431722,3.0,5936
BRDF_Albedo_Band_Mandatory_Quality_nir_2018330_aid0001,aid0001,2018-11-26,146313,543833,6.0,6882
BRDF_Albedo_Band_Mandatory_Quality_nir_2018331_aid0001,aid0001,2018-11-27,149999,540272,13.0,7255
BRDF_Albedo_Band_Mandatory_Quality_nir_2018332_aid0001,aid0001,2018-11-28,118862,570650,16.0,8574
BRDF_Albedo_Band_Mandatory_Quality_nir_2018333_aid0001,aid0001,2018-11-29,214338,479362,26.0,6533
BRDF_Albedo_Band_Mandatory_Quality_nir_2018334_aid0001,aid0001,2018-11-30,207060,485246,39.0,7470
BRDF_Albedo_Band_Mandatory_Quality_nir_2018335_aid0001,aid0001,2018-12-01,209625,483358,36.0,7018
BRDF_Albedo_Band_Mandatory_Quality_nir_2018336_aid0001,aid0001,2018-12-02,153686,533935,103.0,10506
BRDF_Albedo_Band_Mandatory_Quality_nir_2018337_aid0001,aid0001,2018-12-03,119869,563833,57.0,11738
BRDF_Albedo_Band_Mandatory_Quality_nir_2018338_aid0001,aid0001,2018-12-04,177131,513480,41.0,9398
BRDF_Albedo_Band_Mandatory_Quality_nir_2018339_aid0001,aid0001,2018-12-05,282441,412781,27.0,6859
BRDF_Albedo_Band_Mandatory_Quality_nir_2018340_aid0001,aid0001,2018-12-06,175681,516070,33.0,8377
BRDF_Albedo_Band_Mandatory_Quality_nir_2018341_aid0001,aid0001,2018-12-07,102521,586029,78.0,10433
BRDF_Albedo_Band_Mandatory_Quality_nir_2018342_aid0001,aid0001,2018-12-08,69182,618043,65.0,11248
BRDF_Albedo_Band_Mandatory_Quality_nir_2018343_aid0001,aid0001,2018-12-09,109037,581080,37.0,9851
BRDF_Albedo_Band_Mandatory_Quality_nir_2018344_aid0001,aid0001,2018-12-10,192680,504364,59.0,7315
BRDF_Albedo_Band_Mandatory_Quality_nir_2018345_aid0001,aid0001,2018-12-11,328394,371397,40.0,5259
BRDF_Albedo_Band_Mandatory_Quality_nir_2018346_aid0001,aid0001,2018-12-12,317559,382782,48.0,4902
BRDF_Albedo_Band_Mandatory_Quality_nir_2018347_aid0001,aid0001,2018-12-13,224646,474907,26.0,5284
BRDF_Albedo_Band_Mandatory_Quality_nir_2018348_aid0001,aid0001,2018-12-14,226834,472490,15.0,4946
BRDF_Albedo_Band_Mandatory_Quality_nir_2018349_aid0001,aid0001,2018-12-15,230035,468826,24.0,5156
BRDF_Albedo_Band_Mandatory_Quality_nir_2018350_aid0001,aid0001,2018-12-16,227918,470444,23.0,5295
BRDF_Albedo_Band_Mandatory_Quality_nir_2018351_aid0001,aid0001,2018-12-17,351465,348959,15.0,4235
BRDF_Albedo_Band_Mandatory_Quality_nir_2018352_aid0001,aid0001,2018-12-18,410844,290783,21.0,3567
BRDF_Albedo_Band_Mandatory_Quality_nir_2018353_aid0001,aid0001,2018-12-19,475603,226919,10.0,3066
BRDF_Albedo_Band_Mandatory_Quality_nir_2018354_aid0001,aid0001,2018-12-20,414805,286519,4.0,3316
BRDF_Albedo_Band_Mandatory_Quality_nir_2018355_aid0001,aid0001,2018-12-21,307642,390009,22.0,4355
BRDF_Albedo_Band_Mandatory_Quality_nir_2018356_aid0001,aid0001,2018-12-22,315082,384817,23.0,4406
BRDF_Albedo_Band_Mandatory_Quality_nir_2018357_aid0001,aid0001,2018-12-23,358155,343555,25.0,3545
BRDF_Albedo_Band_Mandatory_Quality_nir_2018358_aid0001,aid0001,2018-12-24,374934,327098,23.0,3458
BRDF_Albedo_Band_Mandatory_Quality_nir_2018359_aid0001,aid0001,2018-12-25,347631,353428,22.0,3834
BRDF_Albedo_Band_Mandatory_Quality_nir_2018360_aid0001,aid0001,2018-12-26,331868,361252,4.0,11500
BRDF_Albedo_Band_Mandatory_Quality_nir_2018361_aid0001,aid0001,2018-12-27,189875,487920,4.0,24750
BRDF_Albedo_Band_Mandatory_Quality_nir_2018362_aid0001,aid0001,2018-12-28,206467,475310,1.0,20856
BRDF_Albedo_Band_Mandatory_Quality_nir_2018363_aid0001,aid0001,2018-12-29,261094,431847,6.0,9156
BRDF_Albedo_Band_Mandatory_Quality_nir_2018364_aid0001,aid0001,2018-12-30,365390,336246,9.0,3719
BRDF_Albedo_Band_Mandatory_Quality_nir_2018365_aid0001,aid0001,2018-12-31,331087,368994,10.0,4606
